time_after_step_us,Vout,Iload,N_active,IL1,QH1,IL2,QH2,IL3,QH3,IL4,QH4,phase_add_request,phase_add_accept,phase_add_reject,new_phase_ramp_state,balance_recovery_state,a_S_mode
-286.768,0.189013487183133,20,2,24.5236390186548,0,24.2418221302625,0,-17.1333156370885,0,-17.1333156372722,0,0,0,0,0,0,0
-286.748,0.188989975880369,20,2,24.4778123201393,0,24.1963049811661,0,-17.1333691234482,0,-17.1333691236318,0,0,0,0,0,0,0
-286.726,0.188963834077756,20,2,24.4274638169657,0,24.1462965896552,0,-17.1334251616693,0,-17.133425161853,0,0,0,0,0,0,0
-286.706,0.188939815156407,20,2,24.3817477458487,0,24.1008893543656,0,-17.1334735396608,0,-17.1334735398445,0,0,0,0,0,0,0
-286.684,0.188913115702227,20,2,24.331520851027,0,24.0510017871609,0,-17.1335239066066,0,-17.1335239067903,0,0,0,0,0,0,0
-286.664,0.188888590487352,20,2,24.2859152586217,0,24.0057043186362,0,-17.1335670816788,0,-17.1335670818624,0,0,0,0,0,0,0
-286.642,0.188861334838786,20,2,24.2358098086319,0,23.9559374140252,0,-17.133611673616,0,-17.1336116737996,0,0,0,0,0,0,0
-286.622,0.188836304654747,20,2,24.1903145463162,0,23.9107495652846,0,-17.1336495517137,0,-17.1336495518974,0,0,0,0,0,0,0
-286.602,0.188811034474475,20,2,24.1448717699205,0,23.865613864799,0,-17.1336848745283,0,-17.1336848747119,0,0,0,0,0,0,0
-286.584,0.188802124211039,20,2,24.2611460595842,1,23.8250368944351,0,-17.1337141094058,0,-17.1337141095894,0,0,0,0,0,0,0
-286.562,0.188894993900139,20,2,25.5302487887999,1,23.7754912049742,0,-17.1337555872498,0,-17.1337555874333,0,0,0,0,0,0,0
-286.542,0.188982507322588,20,2,26.6826377225871,1,23.7304925965059,0,-17.1338022700901,0,-17.1338022702737,0,0,0,0,0,0,0
-286.52,0.189082162932562,20,2,27.9487920155367,1,23.6810409303102,0,-17.1338638446207,0,-17.1338638448042,0,0,0,0,0,0,0
-286.5,0.189175837803443,20,2,29.0985029998297,1,23.6361270519696,0,-17.1339294230745,0,-17.1339294232581,0,0,0,0,0,0,0
-286.478,0.189282262680816,20,2,30.3617142378892,1,23.5867677706381,0,-17.1340124695731,0,-17.1340124697567,0,0,0,0,0,0,0
-286.458,0.189382083863701,20,2,31.5087521607892,1,23.5419371362762,0,-17.1340981908646,0,-17.1340981910481,0,0,0,0,0,0,0
-286.436,0.189495261361825,20,2,32.7690257164103,1,23.4926686086776,0,-17.1342040779472,0,-17.1342040781307,0,0,0,0,0,0,0
-286.416,0.189601213726521,20,2,33.9133954579145,1,23.4479197387458,0,-17.1343111832484,0,-17.1343111834319,0,0,0,0,0,0,0
-286.4,0.189667193495399,20,2,34.5965947905405,0,23.4121486234295,0,-17.1344043168957,0,-17.1344043170791,0,0,0,0,0,0,0
-286.382,0.189653988588636,20,2,34.391697457352,0,23.3719423296981,0,-17.1345103428836,0,-17.134510343067,0,0,0,0,0,0,0
-286.36,0.189654351874652,20,2,34.3292967371984,0,23.3228554622628,0,-17.1346394557886,0,-17.134639455972,0,0,0,0,0,0,0
-286.34,0.189654398991618,20,2,34.2726342143796,0,23.2782824828804,0,-17.1347567156964,0,-17.1347567158798,0,0,0,0,0,0,0
-286.318,0.189654139739712,20,2,34.2103773332244,0,23.2293087625567,0,-17.1348855415548,0,-17.1348855417382,0,0,0,0,0,0,0
-286.298,0.189653621587412,20,2,34.1538454816775,0,23.1848385849104,0,-17.1350024814569,0,-17.1350024816403,0,0,0,0,0,0,0
-286.276,0.18965274128091,20,2,34.091732238361,0,23.1359778812915,0,-17.1351308905046,0,-17.135130890688,0,0,0,0,0,0,0
-286.256,0.189651659207588,20,2,34.035330875283,0,23.0916103868247,0,-17.1352473927113,0,-17.1352473928947,0,0,0,0,0,0,0
-286.234,0.1896501593293,20,2,33.9733610687981,0,23.0428625694933,0,-17.1353752557947,0,-17.1353752559781,0,0,0,0,0,0,0
-286.212,0.189648335505014,20,2,33.9114663157224,0,22.9941738310223,0,-17.135502781557,0,-17.1355027817403,0,0,0,0,0,0,0
-286.192,0.18964639671494,20,2,33.8552634410169,0,22.9499625781685,0,-17.1356183917449,0,-17.1356183919283,0,0,0,0,0,0,0
-286.17,0.189643955577379,20,2,33.7935118187694,0,22.901386527234,0,-17.1357451759078,0,-17.1357451760911,0,0,0,0,0,0,0
-286.15,0.18964145626688,20,2,33.737438971789,0,22.857277658304,0,-17.1358600538356,0,-17.1358600540189,0,0,0,0,0,0,0
-286.128,0.189638399297523,20,2,33.6758302797468,0,22.8088141644627,0,-17.1359859687795,0,-17.1359859689628,0,0,0,0,0,0,0
-286.11,0.189626482336092,20,2,33.6254791663604,0,22.6679777301304,0,-17.1360884003716,0,-17.136088400555,0,0,0,0,0,0,0
-286.09,0.189712766070007,20,2,33.5695891482733,0,23.6100181370443,1,-17.1362047933307,0,-17.136204793514,0,0,0,0,0,0,0
-286.07,0.189821137206674,20,2,33.5137498668106,0,24.7644353883024,1,-17.1363315584859,0,-17.1363315586692,0,0,0,0,0,0,0
-286.048,0.189943707913972,20,2,33.4523848067956,0,26.032815848864,1,-17.1364835280176,0,-17.1364835282009,0,0,0,0,0,0,0
-286.028,0.190058188889308,20,2,33.3966508763718,0,27.1845461009723,1,-17.1366333736592,0,-17.1366333738425,0,0,0,0,0,0,0
-286.006,0.190187472105264,20,2,33.3354008640203,0,28.4499735694703,1,-17.1368114072487,0,-17.136811407432,0,0,0,0,0,0,0
-285.986,0.190308047804702,20,2,33.2797707617731,0,29.5990217422339,1,-17.1369855601218,0,-17.136985560305,0,0,0,0,0,0,0
-285.964,0.190444026906823,20,2,33.218634125613,0,30.8615016259514,1,-17.1371910038864,0,-17.1371910040696,0,0,0,0,0,0,0
-285.944,0.19057068222223,20,2,33.1631063353606,0,32.0078726309934,1,-17.1373906847357,0,-17.137390684919,0,0,0,0,0,0,0
-285.923500000002,0.190703505612241,20,2,33.1062404034254,0,33.1815804706081,1,-17.1376084313657,0,-17.1376084315489,0,0,0,0,0,0,0
-285.91,0.190716327534797,20,2,33.0688217668401,0,33.1131806985935,0,-17.1377570561313,0,-17.1377570563145,0,0,0,0,0,0,0
-285.888,0.190739686313983,20,2,33.007901488059,0,33.0358331605481,0,-17.1380002254655,0,-17.1380002256486,0,0,0,0,0,0,0
-285.868,0.19076195058295,20,2,32.9525808094938,0,32.9804818016591,0,-17.1382233749979,0,-17.1382233751811,0,0,0,0,0,0,0
-285.846,0.190786099680938,20,2,32.8917956917862,0,32.9196629745168,0,-17.1384711079388,0,-17.138471108122,0,0,0,0,0,0,0
-285.826,0.190807743200633,20,2,32.8365979367928,0,32.8644346099258,0,-17.1386983475388,0,-17.1386983477219,0,0,0,0,0,0,0
-285.804,0.190831210229477,20,2,32.7759479506861,0,32.8037509920933,0,-17.1389505027464,0,-17.1389505029295,0,0,0,0,0,0,0
-285.784,0.190852234372663,20,2,32.7208729659568,0,32.7486454683294,0,-17.1391816929139,0,-17.139181693097,0,0,0,0,0,0,0
-285.762,0.190875020842258,20,2,32.6603579428484,0,32.6880968910251,0,-17.1394381172737,0,-17.1394381174568,0,0,0,0,0,0,0
-285.742,0.190895426981436,20,2,32.6054055751408,0,32.6331140546833,0,-17.1396731191185,0,-17.1396731193016,0,0,0,0,0,0,0
-285.72,0.190917534401386,20,2,32.5450253465002,0,32.5727003491981,0,-17.1399336601861,0,-17.1399336603692,0,0,0,0,0,0,0
-285.7,0.190937323908788,20,2,32.4901954426376,0,32.5178400469394,0,-17.1401723354263,0,-17.1401723356094,0,0,0,0,0,0,0
-285.678,0.1909587537884,20,2,32.4299498400064,0,32.4575610446363,0,-17.1404368414255,0,-17.1404368416086,0,0,0,0,0,0,0
-285.658,0.190977928035986,20,2,32.3752422468772,0,32.4028231231872,0,-17.1406790523861,0,-17.1406790525692,0,0,0,0,0,0,0
-285.638,0.190996809784833,20,2,32.3205928431586,0,32.3481434244615,0,-17.1409228988095,0,-17.1409228989926,0,0,0,0,0,0,0
-285.618,0.191015399345949,20,2,32.2660015941532,0,32.2935219137252,0,-17.1411683496795,0,-17.1411683498626,0,0,0,0,0,0,0
-285.596,0.191035510757498,20,2,32.2060183475383,0,32.2335054175969,0,-17.1414401618343,0,-17.1414401620173,0,0,0,0,0,0,0
-285.576,0.191053487736572,20,2,32.1515491105222,0,32.179005988611,0,-17.1416888813741,0,-17.1416888815572,0,0,0,0,0,0,0
-285.554,0.191072926062028,20,2,32.0916999929811,0,32.1191236982052,0,-17.1419642142437,0,-17.1419642144267,0,0,0,0,0,0,0
-285.534,0.191090291830174,20,2,32.0373526150348,0,32.0647461978896,0,-17.1422160665615,0,-17.1422160667445,0,0,0,0,0,0,0
-285.512,0.1911090585776,20,2,31.977637458392,0,32.0049979448541,0,-17.1424947709957,0,-17.1424947711787,0,0,0,0,0,0,0
-285.492,0.191125814505638,20,2,31.9234117866613,0,31.950742220194,0,-17.1427496208008,0,-17.1427496209838,0,0,0,0,0,0,0
-285.47,0.191143911182768,20,2,31.8638304228127,0,31.8911278362485,0,-17.1430315483099,0,-17.1430315484929,0,0,0,0,0,0,0
-285.45,0.19116005864121,20,2,31.8097263045081,0,31.8369937342943,0,-17.1432892609113,0,-17.1432892610943,0,0,0,0,0,0,0
-285.428,0.191177486755441,20,2,31.7502785654209,0,31.7775130512301,0,-17.1435742636644,0,-17.1435742638474,0,0,0,0,0,0,0
-285.406,0.191194565271534,20,2,31.6909007532195,0,31.718102334854,0,-17.1438608184821,0,-17.1438608186651,0,0,0,0,0,0,0
-285.386,0.191209788172878,20,2,31.6369815655304,0,31.6641532687775,0,-17.1441226357927,0,-17.1441226359757,0,0,0,0,0,0,0
-285.364,0.191226200422394,20,2,31.5777371221774,0,31.6048759971024,0,-17.1444120418515,0,-17.1444120420345,0,0,0,0,0,0,0
-285.344,0.19124081831167,20,2,31.5239391025908,0,31.5510481680059,0,-17.1446763846808,0,-17.1446763848637,0,0,0,0,0,0,0
-285.322,0.191256565801125,20,2,31.4648278602329,0,31.4919041730037,0,-17.1449684958055,0,-17.1449684959884,0,0,0,0,0,0,0
-285.302,0.191270580047733,20,2,31.4111508561872,0,31.4381974281667,0,-17.1452352315639,0,-17.1452352317468,0,0,0,0,0,0,0
-285.28,0.191285664283284,20,2,31.3521726470422,0,31.3791865418808,0,-17.1455299022326,0,-17.1455299024155,0,0,0,0,0,0,0
-285.26,0.191299076256291,20,2,31.2986165060403,0,31.3256007286479,0,-17.1457988989239,0,-17.1457988991068,0,0,0,0,0,0,0
-285.238,0.191313498743728,20,2,31.2397711623967,0,31.2667227831928,0,-17.1460959842663,0,-17.1460959844492,0,0,0,0,0,0,0
-285.218,0.191326309811865,20,2,31.186335732006,0,31.2132577489732,0,-17.1463671104859,0,-17.1463671106688,0,0,0,0,0,0,0
-285.196,0.191340072056607,20,2,31.1276230862234,0,31.1545125765346,0,-17.1466664662817,0,-17.1466664664646,0,0,0,0,0,0,0
-285.176,0.191352283588262,20,2,31.0743082140753,0,31.1011681688023,0,-17.1469395912153,0,-17.1469395913981,0,0,0,0,0,0,0
-285.156,0.191364210107209,20,2,31.0210506970795,0,31.0478811486642,0,-17.1472136221104,0,-17.1472136222932,0,0,0,0,0,0,0
-285.136,0.191375851923622,20,2,30.9678505007067,0,30.9946514815556,0,-17.147488529501,0,-17.1474885296838,0,0,0,0,0,0,0
-285.114,0.191388329460397,20,2,30.9093964488142,0,30.9361650492406,0,-17.1477919048927,0,-17.1477919050755,0,0,0,0,0,0,0
-285.094,0.19139937441094,20,2,30.8563165133882,0,30.8830557110165,0,-17.1480685572936,0,-17.1480685574764,0,0,0,0,0,0,0
-285.072,0.191411196147348,20,2,30.7979946648301,0,30.8247015566812,0,-17.1483737811233,0,-17.1483737813061,0,0,0,0,0,0,0
-285.052,0.191421645599368,20,2,30.7450348381721,0,30.7717123950062,0,-17.1486520494544,0,-17.1486520496372,0,0,0,0,0,0,0
-285.03,0.19143281303929,20,2,30.6868450255869,0,30.7134903511171,0,-17.1489589800559,0,-17.1489589802387,0,0,0,0,0,0,0
-285.01,0.191442668359767,20,2,30.634005155582,0,30.66062121372,0,-17.1492387358218,0,-17.1492387360046,0,0,0,0,0,0,0
-284.988,0.19145318300668,20,2,30.5759472116787,0,30.6025311128142,0,-17.149547232171,0,-17.1495472323538,0,0,0,0,0,0,0
-284.968,0.191462445562226,20,2,30.523227146276,0,30.5497818474883,0,-17.1498283474594,0,-17.1498283476422,0,0,0,0,0,0,0
-284.946,0.191472308919195,20,2,30.4653009038337,0,30.4918235221738,0,-17.1501382691731,0,-17.1501382693558,0,0,0,0,0,0,0
-284.926,0.191480980076044,20,2,30.4127004910464,0,30.4391939767767,0,-17.1504206166535,0,-17.1504206168362,0,0,0,0,0,0,0
-284.904,0.191490193645718,20,2,30.3549057829146,0,30.381367259732,0,-17.1507318239874,0,-17.1507318241701,0,0,0,0,0,0,0
-284.884,0.191498274769723,20,2,30.3024248708194,0,30.3288572821853,0,-17.1510152769098,0,-17.1510152770925,0,0,0,0,0,0,0
-284.862,0.191506840054326,20,2,30.2447615299177,0,30.2711620061596,0,-17.1513276307573,0,-17.15132763094,0,0,0,0,0,0,0
-284.842,0.191514332510952,20,2,30.1923999666554,0,30.2187714444491,0,-17.1516120629503,0,-17.151612063133,0,0,0,0,0,0,0
-284.82,0.19152225101228,20,2,30.1348678259736,0,30.1612074422621,0,-17.1519254248409,0,-17.1519254250236,0,0,0,0,0,0,0
-284.8,0.191529156166598,20,2,30.0826254597484,0,30.1089361444377,0,-17.1522107107108,0,-17.1522107108935,0,0,0,0,0,0,0
-284.778,0.19153642938601,20,2,30.0252243523463,0,30.0515032489794,0,-17.1525249428084,0,-17.1525249429911,0,0,0,0,0,0,0
-284.758,0.191542748602691,20,2,29.9731010314263,0,29.999351063155,0,-17.1528109573376,0,-17.1528109575202,0,0,0,0,0,0,0
-284.736,0.191549378041105,20,2,29.9158307904335,0,29.9420491073858,0,-17.153125922439,0,-17.1531259226216,0,0,0,0,0,0,0
-284.716,0.191555112684415,20,2,29.8638263631501,0,29.8900158817391,0,-17.1534125411843,0,-17.1534125413669,0,0,0,0,0,0,0
-284.694,0.191561099842299,20,2,29.8066868217664,0,29.8328446986898,0,-17.1537281027177,0,-17.1537281029003,0,0,0,0,0,0,0
-284.675999999998,0.191565748613599,20,2,29.7599871623934,0,29.786119179118,0,-17.1539864830981,0,-17.1539864832807,0,0,0,0,0,0,0
-284.654,0.191571125470317,20,2,29.7029719418211,0,29.7290723863527,0,-17.1543024862666,0,-17.1543024864492,0,0,0,0,0,0,0
-284.632,0.191576167241188,20,2,29.6460250332482,0,29.6720939437318,0,-17.1546186799732,0,-17.1546186801558,0,0,0,0,0,0,0
-284.612,0.191580460238444,20,2,29.5943143569044,0,29.6203546331337,0,-17.1549062629662,0,-17.1549062631487,0,0,0,0,0,0,0
-284.59,0.191584863442261,20,2,29.5374977352116,0,29.5635065500869,0,-17.1552227176341,0,-17.1552227178167,0,0,0,0,0,0,0
-284.57,0.191588576605368,20,2,29.4859054257697,0,29.5118856724002,0,-17.1555104767066,0,-17.1555104768891,0,0,0,0,0,0,0
-284.548,0.191592342740992,20,2,29.429218924399,0,29.4551677822021,0,-17.1558270579468,0,-17.1558270581294,0,0,0,0,0,0,0
-284.528,0.191595477432336,20,2,29.3777448304745,0,29.40366518589,0,-17.1561148712108,0,-17.1561148713934,0,0,0,0,0,0,0
-284.506,0.191598607998151,20,2,29.3211882829376,0,29.3470773218851,0,-17.1564314452585,0,-17.1564314454411,0,0,0,0,0,0,0
-284.486,0.191601165579681,20,2,29.2698322532091,0,29.2956928554744,0,-17.1567191913931,0,-17.1567191915756,0,0,0,0,0,0,0
-284.464,0.191603662073591,20,2,29.2134054930872,0,29.2392348510772,0,-17.1570356251064,0,-17.157035625289,0,0,0,0,0,0,0
-284.444,0.191605643906816,20,2,29.1621673762966,0,29.1879683631583,0,-17.157323183356,0,-17.1573231835386,0,0,0,0,0,0,0
-284.422,0.191607507826234,20,2,29.1058702372406,0,29.1316400518531,0,-17.1576393442146,0,-17.1576393443971,0,0,0,0,0,0,0
-284.402,0.191608915272214,20,2,29.0547498821929,0,29.0804913910799,0,-17.157926594388,0,-17.1579265945705,0,0,0,0,0,0,0
-284.38,0.19161014811406,20,2,28.9985821979229,0,29.0242926064209,0,-17.1582423504909,0,-17.1582423506734,0,0,0,0,0,0,0
-284.36,0.191610982533406,20,2,28.9475794534861,0,28.9732616215106,0,-17.1585291729596,0,-17.1585291731421,0,0,0,0,0,0,0
-284.338,0.191611585794099,20,2,28.8915410577917,0,28.9171921971218,0,-17.1588443930246,0,-17.158844393207,0,0,0,0,0,0,0
-284.318,0.19161184854696,20,2,28.840655772897,0,28.8662787368552,0,-17.1591306687214,0,-17.1591306689038,0,0,0,0,0,0,0
-284.296,0.191611823722412,20,2,28.7847464996372,0,28.81033850643,0,-17.1594452220827,0,-17.1594452222651,0,0,0,0,0,0,0
-284.276,0.191611516168478,20,2,28.7339785232786,0,28.7595424196512,0,-17.1597308325005,0,-17.1597308326829,0,0,0,0,0,0,0
-284.254,0.191610864754088,20,2,28.6781982063815,0,28.7037312169531,0,-17.1600445891077,0,-17.1600445892901,0,0,0,0,0,0,0
-284.234,0.191609988252576,20,2,28.6275473876162,0,28.6530523525694,0,-17.160329416298,0,-17.1603294164803,0,0,0,0,0,0,0
-284.212,0.191608711743224,20,2,28.5718958610792,0,28.5973700114311,0,-17.1606422467142,0,-17.1606422468966,0,0,0,0,0,0,0
-284.193999999998,0.191607424208129,20,2,28.5264129247626,0,28.5518618908615,0,-17.1608978013401,0,-17.1608978015225,0,0,0,0,0,0,0
-284.172,0.191605553759561,20,2,28.4708839014456,0,28.4963021206,0,-17.1612096298919,0,-17.1612096300743,0,0,0,0,0,0,0
-284.152,0.191603570371215,20,2,28.4204613841422,0,28.4458516837658,0,-17.1614925901,0,-17.1614925902824,0,0,0,0,0,0,0
-284.13,0.191601077744744,20,2,28.3650608272799,0,28.3904204508387,0,-17.1618032415139,0,-17.1618032416963,0,0,0,0,0,0,0
-284.11,0.191598529418963,20,2,28.3147550222957,0,28.3400867906854,0,-17.1620850735111,0,-17.1620850736934,0,0,0,0,0,0,0
-284.088,0.191595416107902,20,2,28.259482766094,0,28.2847839291352,0,-17.1623944201532,0,-17.1623944203356,0,0,0,0,0,0,0
-284.068,0.191592304201998,20,2,28.2092935227344,0,28.23456689482,0,-17.1626750081851,0,-17.1626750083674,0,0,0,0,0,0,0
-284.046,0.191588571699118,20,2,28.1541494014638,0,28.1793922387541,0,-17.1629829230294,0,-17.1629829232117,0,0,0,0,0,0,0
-284.026,0.191584897569907,20,2,28.104076569097,0,28.129291679497,0,-17.1632621518932,0,-17.1632621520755,0,0,0,0,0,0,0
-284.004,0.191580547367431,20,2,28.0490604170969,0,28.0742450630923,0,-17.1635685085197,0,-17.1635685087019,0,0,0,0,0,0,0
-283.984,0.191576312371228,20,2,27.9991038451538,0,28.0242608281766,0,-17.1638462635633,0,-17.1638462637456,0,0,0,0,0,0,0
-283.962,0.191571345960823,20,2,27.9442154968328,0,27.9693420856794,0,-17.1641509361565,0,-17.1641509363387,0,0,0,0,0,0,0
-283.942,0.191566551453435,20,2,27.8943750348069,0,27.9194740244512,0,-17.1644271032766,0,-17.1644271034589,0,0,0,0,0,0,0
-283.92,0.191560970326209,20,2,27.8396143246422,0,27.8646829901768,0,-17.1647299666243,0,-17.1647299668066,0,0,0,0,0,0,0
-283.9,0.191555617662932,20,2,27.7898898220897,0,27.8149309520454,0,-17.1650044322653,0,-17.1650044324475,0,0,0,0,0,0,0
-283.878,0.191549423309426,20,2,27.7352565846276,0,27.7602674603785,0,-17.1653053617569,0,-17.1653053619391,0,0,0,0,0,0,0
-283.856,0.191542908336828,20,2,27.6806900525728,0,27.7056707106714,0,-17.1656052287465,0,-17.1656052289287,0,0,0,0,0,0,0
-283.836,0.191536707755222,20,2,27.6311419610228,0,27.6560951802103,0,-17.1658768845342,0,-17.1658768847164,0,0,0,0,0,0,0
-283.814,0.191529581826543,20,2,27.5767026496828,0,27.6016257208776,0,-17.1661746289384,0,-17.1661746291206,0,0,0,0,0,0,0
-283.794,0.191522826507244,20,2,27.5272701381927,0,27.5521658337304,0,-17.1664442990799,0,-17.1664442992621,0,0,0,0,0,0,0
-283.772,0.19151509111157,20,2,27.4729578822874,0,27.4978234993312,0,-17.1667397977996,0,-17.1667397979818,0,0,0,0,0,0,0
-283.752,0.191507782408025,20,2,27.4236408006339,0,27.4484791051285,0,-17.167007370658,0,-17.1670073708402,0,0,0,0,0,0,0
-283.73,0.191499439033855,20,2,27.3694554349517,0,27.3942637302914,0,-17.1673005011907,0,-17.1673005013728,0,0,0,0,0,0,0
-283.711999999998,0.191492376185375,20,2,27.3251713447011,0,27.3499551140653,0,-17.1675393778819,0,-17.167539378064,0,0,0,0,0,0,0
-283.69,0.19148345516739,20,2,27.2711066733198,0,27.2958604994172,0,-17.1678301396511,0,-17.1678301398333,0,0,0,0,0,0,0
-283.67,0.191475069945698,20,2,27.2220145219606,0,27.2467411583007,0,-17.1680932981214,0,-17.1680932983035,0,0,0,0,0,0,0
-283.648,0.19146554385362,20,2,27.1680764184404,0,27.1927731805408,0,-17.1683814542448,0,-17.1683814544269,0,0,0,0,0,0,0
-283.628,0.191456609240429,20,2,27.1190992537652,0,27.1437688887878,0,-17.1686421889911,0,-17.1686421891732,0,0,0,0,0,0,0
-283.606,0.191446479560991,20,2,27.0652875531017,0,27.0899273827524,0,-17.1689276187177,0,-17.1689276188998,0,0,0,0,0,0,0
-283.586,0.191436996907599,20,2,27.0164252251337,0,27.0410379902415,0,-17.169185820235,0,-17.1691858204171,0,0,0,0,0,0,0
-283.564,0.191426265126923,20,2,26.9627397623868,0,26.9873227908318,0,-17.1694684034044,0,-17.1694684035865,0,0,0,0,0,0,0
-283.544,0.19141623578407,20,2,26.9139921212116,0,26.9385481475046,0,-17.1697239627239,0,-17.169723962906,0,0,0,0,0,0,0
-283.522,0.191404903387663,20,2,26.8604327315097,0,26.8849590896907,0,-17.1700035797647,0,-17.1700035799468,0,0,0,0,0,0,0
-283.502,0.191394328705529,20,2,26.8117996272752,0,26.8362990455511,0,-17.1702563884522,0,-17.1702563886342,0,0,0,0,0,0,0
-283.48,0.191382397178276,20,2,26.7583661458152,0,26.7828359643718,0,-17.1705329203802,0,-17.1705329205622,0,0,0,0,0,0,0
-283.46,0.191371278506471,20,2,26.7098474287317,0,26.7342903694866,0,-17.1707828705348,0,-17.1707828707168,0,0,0,0,0,0,0
-283.438,0.19135874933263,20,2,26.6565396907791,0,26.6809531000498,0,-17.1710561989519,0,-17.1710561991339,0,0,0,0,0,0,0
-283.418,0.191347088020194,20,2,26.608135211119,0,26.6325218045483,0,-17.1713031832048,0,-17.1713031833869,0,0,0,0,0,0,0
-283.396,0.191333962683389,20,2,26.5549530520078,0,26.5793101820307,0,-17.1715731902973,0,-17.1715731904793,0,0,0,0,0,0,0
-283.376,0.191321760078781,20,2,26.5066626601058,0,26.5309930361048,0,-17.1718171018104,0,-17.1718171019923,0,0,0,0,0,0,0
-283.354,0.191308040062,20,2,26.4536059152385,0,26.4779068957518,0,-17.1720836703475,0,-17.1720836705295,0,0,0,0,0,0,0
-283.334,0.191295297513099,20,2,26.4054294614915,0,26.429703749656,0,-17.1723244028117,0,-17.1723244029937,0,0,0,0,0,0,0
-283.312,0.191280984298684,20,2,26.352497966339,0,26.3767429267819,0,-17.1725874161444,0,-17.1725874163263,0,0,0,0,0,0,0
-283.292,0.191267703152778,20,2,26.3044353012062,0,26.3286536308331,0,-17.1728248637788,0,-17.1728248639608,0,0,0,0,0,0,0
-283.27,0.19125279822242,20,2,26.2516288913077,0,26.2758179608211,0,-17.1730842058377,0,-17.1730842060196,0,0,0,0,0,0,0
-283.25,0.191238979826206,20,2,26.2036798653105,0,26.2278423653988,0,-17.173318263388,0,-17.17331826357,0,0,0,0,0,0,0
-283.229999999998,0.191224906069665,20,2,26.1557849006635,0,26.1799208605107,0,-17.173550669771,0,-17.1735506699529,0,0,0,0,0,0,0
-283.21,0.191210577257973,20,2,26.1079439635045,0,26.1320534122626,0,-17.1737814012949,0,-17.1737814014768,0,0,0,0,0,0,0
-283.188,0.191194521340553,20,2,26.055381293943,0,26.0794616141354,0,-17.1740332433026,0,-17.1740332434846,0,0,0,0,0,0,0
-283.168,0.191179657906085,20,2,26.0076537042554,0,26.0317075744736,0,-17.1742603807587,0,-17.1742603809406,0,0,0,0,0,0,0
-283.146,0.191163014643397,20,2,25.9552156347962,0,25.9792404435977,0,-17.1745082121819,0,-17.1745082123638,0,0,0,0,0,0,0
-283.126,0.191147617931068,20,2,25.907601243289,0,25.9315996630903,0,-17.1747316518626,0,-17.1747316520445,0,0,0,0,0,0,0
-283.104,0.191130388802181,20,2,25.8552876097416,0,25.8792570351203,0,-17.1749753589102,0,-17.1749753590921,0,0,0,0,0,0,0
-283.082,0.191112853381059,20,2,25.8030390914057,0,25.8269795573921,0,-17.1752168603496,0,-17.1752168605315,0,0,0,0,0,0,0
-283.062,0.191096646639597,20,2,25.755596905424,0,25.779511075053,0,-17.1754344670829,0,-17.1754344672648,0,0,0,0,0,0,0
-283.04,0.19107852760479,20,2,25.7034725729362,0,25.7273578499319,0,-17.1756716718514,0,-17.1756716720332,0,0,0,0,0,0,0
-283.02,0.191061790977034,20,2,25.6561432086186,0,25.6800022498768,0,-17.1758853213869,0,-17.1758853215687,0,0,0,0,0,0,0
-282.998,0.19104308980589,20,2,25.6041428979609,0,25.6279731131909,0,-17.1761181171358,0,-17.1761181173176,0,0,0,0,0,0,0
-282.978,0.191025824634569,20,2,25.556926206231,0,25.5807302462037,0,-17.1763277075972,0,-17.176327707779,0,0,0,0,0,0,0
-282.956,0.191006542803743,20,2,25.5050497534536,0,25.5288250338495,0,-17.1765559825471,0,-17.1765559827289,0,0,0,0,0,0,0
-282.936,0.190988750430956,20,2,25.4579455852973,0,25.4816947507766,0,-17.1767614125749,0,-17.1767614127567,0,0,0,0,0,0,0
-282.914,0.190968889416407,20,2,25.4061928265187,0,25.4299132987196,0,-17.1769850555137,0,-17.1769850556955,0,0,0,0,0,0,0
-282.894,0.190950571183615,20,2,25.3592010329837,0,25.3828954504697,0,-17.1771862242636,0,-17.1771862244454,0,0,0,0,0,0,0
-282.872,0.190930132460599,20,2,25.3075718043907,0,25.3312375947437,0,-17.1774051245457,0,-17.1774051247274,0,0,0,0,0,0,0
-282.852,0.190911289708623,20,2,25.260692236587,0,25.284332032288,0,-17.1776019316873,0,-17.1776019318691,0,0,0,0,0,0,0
-282.83,0.190890274751688,20,2,25.2091863744345,0,25.2327976089956,0,-17.1778159792315,0,-17.1778159794132,0,0,0,0,0,0,0
-282.81,0.190870908820701,20,2,25.1624188835341,0,25.1860041833675,0,-17.1780083249474,0,-17.1780083251291,0,0,0,0,0,0,0
-282.788,0.190849319103681,20,2,25.1110362241455,0,25.1345930286798,0,-17.1782174102356,0,-17.1782174104173,0,0,0,0,0,0,0
-282.768,0.190829431333206,20,2,25.0643806613823,0,25.0879115909753,0,-17.1784051952195,0,-17.1784051954012,0,0,0,0,0,0,0
-282.747999999998,0.190809295538353,20,2,25.0177783454586,0,25.0412834285316,0,-17.1785907736707,0,-17.1785907738524,0,0,0,0,0,0,0
-282.728,0.190788912022653,20,2,24.9712292426736,0,24.9947085076165,0,-17.1787741232414,0,-17.1787741234231,0,0,0,0,0,0,0
-282.706,0.19076620439997,20,2,24.9200866505432,0,24.9435375482962,0,-17.1789732068073,0,-17.178973206989,0,0,0,0,0,0,0
